350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700
74630132.6835798,98475961.99876077,88470860.44316521,79761079.98644891,96780336.13278234,103557747.25247338,97341185.99215825,87357081.35491824,79547574.52469236,59555290.61797841,102295751.62498057,96737157.82291375,85952639.36546545,98507165.21707301,93278010.53556694,100926053.75888634,116157611.73866904,123925172.85407692,119821248.53679726,107212026.7114242,126475936.5031353,112433134.39500892,130337216.83965598,107953501.81298044,93474228.03799957,95585099.11081499,115159708.69699429,113325225.18976721,136886054.73227715,147330452.52700236,112934817.77375588,132535883.83451284,120788718.67927374,86868505.81510183,72550276.01146553,105469339.74021098,111282615.66552594,112956179.26764701,110628180.04662988,106634746.37172252,136643856.36415547,140194191.5192179,163602966.2690801,124004755.16255397,54145002.94852076,125676975.9950065,162952861.1278715,86814156.47968145,97834236.87079123,186883132.86818463,201500335.40299338,202884880.44063926,221240511.17463046,225233289.54941624,221112009.78404698,216572174.68878484,211022967.01177698,205973548.11399233,209380590.03574258,212748608.33247468,215414362.86966264,200053372.27142975,208677203.4023894,217360717.88055688,226137808.4107266,227556421.986519,228626728.27349287,232071084.79385963,227948081.1530457,228343199.5420065,229059266.8552001,235202760.03186092,240279437.21464172,232570307.2540995,230252754.73086888,236447106.3818736,235267974.0094279,234825226.5264796,226303656.39852387,226699753.7650939,206186865.17107078,172565647.4439202,214295377.83720434,237027273.1703039,234492592.13236094,230098673.95187345,247880429.8895177,262424879.56096995,254925301.0033706,245288919.86862874,256130000.94153178,267962506.76033658,278762912.1147364,287970298.99088514,289492198.6657724,290440302.750014,286200168.42118853,285086383.3193867,302489550.95264477,306990195.1047366,306928497.4531154,321517617.3690337,323357357.232713,308948675.72421825,301346445.93940234,315943868.3602591,318422803.15264297,327488943.5641904,328388044.02808565,320659849.49021083,319447434.14277303,324816519.2065668,330749770.5361775,334762746.6187705,331857069.9763504,325747059.8783454,326610773.79784656,325246335.0531107,327012267.0612655,330952586.1984254,329313430.69325525,324882275.27829635,333309775.81830037,343978039.04881084,339873440.1222993,347686516.7549727,347879280.5057944,343514914.3678203,352894844.1432824,352661442.53997326,352828945.272881,351501826.41456753,354548093.4216571,352168066.99368864,348022965.92146033,345174821.2926751,314849041.9085347,298515215.2481921,323940136.36653423,335368924.09809506,350852243.2020775,356302548.83644944,344638212.4299977,344244806.1757866,348790096.681299,357578513.57909137,358064192.2517587,357183288.3538156,354785678.0230634,349306968.48895276,348641581.21690905,342964410.29734004,336077291.71070826,343102257.4143946,349519005.20904016,347997367.2958818,361222887.9812161,366764676.547354,362250751.2485757,357778316.8537553,353452524.2768173,350960185.4593259,359242723.98697734,356742435.1115849,348988036.4831203,344982632.5740161,350598566.77462023,326343097.4537556,307227889.72903574,318783447.3865567,341546961.7062681,347804298.57366353,354136322.579322,346877259.08737874,353422889.621263,364040836.64120406,359952280.81772935,329433125.4217875,337617156.4144311,359264653.4698771,362977071.9037947,368619704.04155755,369248505.6602677,365006510.4887883,360294509.8440304,361767704.0554029,372905350.64965826,364863634.5006254,365716206.0225278,369060733.37816674,361625772.5637369,354803863.0717592,362924432.86190057,367507772.256824,371049496.515981,374680251.4458145,375467432.8430876,375899106.5841054,371912209.05796814,373568227.9358015,378410786.3153484,376923067.72751373,378632416.26869494,378384833.4495542,377675978.4121724,381913696.7777164,380417706.36020386,372966408.18016636,368778996.198068,363911097.58847094,358876710.89910316,367452578.47340333,370702949.65684646,365800661.0813624,367438001.3969308,368267325.2087228,362540951.88632196,359940667.1081878,364933777.1272031,360532642.6933866,359296793.71253884,356304220.8418772,358103545.2029449,373291343.9784391,377257396.2208959,375823753.86204296,371701260.96695447,373800129.801087,375668220.92724013,372494527.09860784,378922398.0676887,383760885.5235251,386975712.5564524,392301228.07129985,394677881.4886565,391817489.8704333,368884624.7841473,358480429.3867899,355557468.2521075,337067282.08016354,320154755.38390756,336030501.9001689,346573916.20308924,350595977.03988785,354475111.5845288,359924923.80310136,362663427.7112736,369782582.1941774,374450398.44296896,377535056.9742683,384899325.48220134,383095190.59923434,380509853.0476196,384553136.0946326,396050426.37219775,399553893.4398606,398795165.7516856,398729877.7730534,399141836.154554,396800277.3694114,396094097.90805995,398272935.6163031,400399822.578368,399959951.90569025,396984750.0737715,398085165.005618,396398116.6312721,390930080.70524263,398479094.983798,406463846.4887228,410511788.7870289,415725381.81155896,414952039.59675694,413812201.7498277,413020489.27560365,411359384.79134744,407373793.91789526,413660418.71845835,417274903.55865574,417068549.62297744,413331857.305635,413913133.8802116,411238031.4147419,421387063.9785404,424459380.0769143,432165178.14338195,433542330.3864188,433347604.2083238,441475964.87539154,442249675.20953315,435475438.37756693,434751949.49087626,434516257.62662363,440607994.0545347,441267036.1605617,438897370.4209013,431134376.9621918,427899333.5922748,427984511.50046027,424921760.67622936,408574090.9212073,423821813.06220746,427600690.5561321,423511049.6153796,422494077.2292299,418854603.74999124,394814068.13966525,366798678.97412384,411049410.97740877,436543006.15609986,444954186.17709225,453973379.82179636,458101363.7767273,458092261.68296486,454137802.6886251,455645217.1623876,457724096.70743006,456635089.34783065,457506132.2540108,461987203.1047206,462842851.2327696,462618277.12324494,461307358.59319806,461434282.61708784,462055026.744178,462735640.0064305,463384700.4709536,464145403.8621255,464297286.9278963,465169345.9399313,466124177.7075242,466502107.6570345,467519268.7116089,468620619.17886853,469723445.2916893,469735580.68258655,435194559.7363702,344675902.70496225,358745433.3246601,373685789.6612843,392226208.6312908,383503901.63712156,383238778.8376775,389407276.82411826,403626760.66806126,428767872.4155767,428888097.9784946,429280667.18585175,424015381.63851917,430488221.46772647,431775137.1980498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
